NAME_GARMIN,CATEGORY_GARMIN,Name,Detailed,Body parts,Image 1,Image 2,URL,Chest,Triceps,Delts,Abs,Pecs,Shoulders,Hips,Quads,Glutes,Back,Calves,Total Body,Legs,Obliques,Core,Upper Back,Lower Back,Hamstrings,Biceps,Spinal Erectors,Traps,Arms,Lats,Difficulty,Equipment,Nothing,Bench,Barbell,Dumbbells,Kettlebells,Sliding Discs,Box,Dip Device,Squat Rack,Jump Rope,Mat,Ab Wheel,Weight Plates,Swiss Ball,Cable Machine,Cable Attachment,Pull-up Bar,Focus,Description,Image1url,Image2url
HIP_RAISE,HIP_RAISE,Hip Raise,1,"Glutes, Abs, Hamstrings",,,https://connect.garmin.com/modern/exercises/HIP_RAISE/HIP_RAISE,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Beginner,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,"The hip raise builds strength and stability in the hips. The movement also increases strength in the core, glutes, and hamstrings. This movement is one of the best at building glutes strength, and has multiple variations--including single leg options--that make it one of the most versatile exercises that doesn't require any equipment.",/msn-workout/Strength/S_007-A2.jpg,/msn-workout/Strength/S_007-B2.jpg
KETTLEBELL_SWING,HIP_RAISE,Kettlebell Swing,1,"Hamstrings, Glutes, Abs, Shoulders",,,https://connect.garmin.com/modern/exercises/HIP_RAISE/KETTLEBELL_SWING,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Intermediate,Kettlebells,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Power, Strength","The kettlebell swing builds power and explosiveness in the hips and lower body. This exercise also increases strength in the lower back, core, and shoulders.",/msn-workout/Strength/S_244-A3.jpg,/msn-workout/Strength/S_244-B3.jpg
SINGLE_LEG_HIP_RAISE,HIP_RAISE,Single Leg Hip Raise,1,"Glutes, Hamstrings",,,https://connect.garmin.com/modern/exercises/HIP_RAISE/SINGLE_LEG_HIP_RAISE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Beginner,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,"The single-leg hip raise builds strength and stability through the hamstrings and glutes. The movement also improves core strength, balance, and coordination.",/msn-workout/Strength/S_036-A1.jpg,/msn-workout/Strength/S_036-B1.jpg
EXTERNAL_HIP_RAISE,HIP_STABILITY,External Hip Raise,1,"Glutes, Hips, Abs",,,https://connect.garmin.com/modern/exercises/HIP_STABILITY/EXTERNAL_HIP_RAISE,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beginner,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mobility, Strength",The external hip raise increases strength and stability in hips and glutes. The exercise also actively engages the core.,/msn-workout/Strength/S_003-B2.jpg,/msn-workout/Strength/S_003-C2.jpg
SINGLE_ARM_DUMBBELL_SWING,HIP_SWING,Single Arm Dumbbell Swing,1,"Hamstrings, Glutes, Shoulders, Back, Abs, Hips",,,https://connect.garmin.com/modern/exercises/HIP_SWING/SINGLE_ARM_DUMBBELL_SWING,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Intermediate,Dumbbells,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,"The single-arm dumbbell swing builds power and explosiveness throughout the lower body, more specifically the hips and lower back. The exercise also improves muscular strength in the shoulders and cardiovascular endurance.",/msn-workout/Strength/S_199-A3.jpg,/msn-workout/Strength/S_199-B3.jpg
ONE_ARM_SWING,HIP_SWING,One Arm Swing,1,"Hamstrings, Glutes, Arms",,,https://connect.garmin.com/modern/exercises/HIP_SWING/ONE_ARM_SWING,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Beginner,Kettlebells,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Strength,The one-arm swing builds power and strength in the hamstrings and glutes. The exercise improves cardiovascular endurance.,/msn-workout/Strength/S_243-A3.jpg,/msn-workout/Strength/S_243-B3.jpg
SWISS_BALL_HYPEREXTENSION,HYPEREXTENSION,Swiss Ball Hyperextension,1,"Glutes, Hamstrings, Spinal Erectors, Back",,,https://connect.garmin.com/modern/exercises/HYPEREXTENSION/SWISS_BALL_HYPEREXTENSION,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Intermediate,Swiss Ball,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Strength,The Swiss ball hyperextension builds strength in the lower back and glutes. Performing the exercise with a Swiss ball also ensures the core is actively engaged throughout the entire range of motion.,/msn-workout/Strength/S_287-A1.jpg,/msn-workout/Strength/S_287-B1.jpg
CABLE_FRONT_RAISE,LATERAL_RAISE,Cable Front Raise,1,Shoulders,,,https://connect.garmin.com/modern/exercises/LATERAL_RAISE/CABLE_FRONT_RAISE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Intermediate,"Cable Machine, Cable Attachment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Strength,"The cable front raise increases strength, stability, and muscle growth in the shoulders with an emphasis on the front of the shoulders. Performing the exercise with the cables ensures resistance remains on the shoulders throughout the entire range of motion.",/msn-workout/Strength/S_132-A4.jpg,/msn-workout/Strength/S_132-B1.jpg
GOOD_MORNING,LEG_CURL,Good Morning,1,"Glutes, Hamstrings, Spinal Erectors",,,https://connect.garmin.com/modern/exercises/LEG_CURL/GOOD_MORNING,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Beginner,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,"The good morning builds strength in the lower back, glutes, and hamstrings while improving core strength and stability.",/msn-workout/Strength/S_009-A3.jpg,/msn-workout/Strength/S_009-B3.jpg
HANGING_LEG_RAISE,LEG_RAISE,Hanging Leg Raise,1,"Abs, Lats, Hips",,,https://connect.garmin.com/modern/exercises/LEG_RAISE/HANGING_LEG_RAISE,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate,Pull-up Bar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Strength,The hanging leg raise is a core strengthening exercise that targets the entire abdominal region with an emphasis on the lower abdominals and hip flexors. This exercise also improves stability in the lower back.,/msn-workout/Strength/S_149-A3.jpg,/msn-workout/Strength/S_149-B4.jpg
ALTERNATING_DUMBBELL_LUNGE,LUNGE,Alternating Dumbbell Lunge,1,"Quads, Glutes",,,https://connect.garmin.com/modern/exercises/LUNGE/ALTERNATING_DUMBBELL_LUNGE,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Intermediate,Dumbbells,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,"The alternating dumbbell lunge is a single-leg strength exercise that targets the quads, hips, hamstrings and core. The alternating structure of the movement improves muscular balance on both sides of the body.",/msn-workout/Strength/S_177-A3.jpg,/msn-workout/Strength/S_177-B3.jpg
ALTERNATING_DUMBBELL_LUNGE_WITH_REACH,LUNGE,Alternating Dumbbell Lunge With Reach,1,"Quads, Glutes, Abs, Shoulders, Biceps, Total Body",,,https://connect.garmin.com/modern/exercises/LUNGE/ALTERNATING_DUMBBELL_LUNGE_WITH_REACH,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Beginner,Dumbbells,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,The alternating dumbbell lunge with reach increases mobility and strength throughout the entire body. This exercise specifically targets the legs while also activating the core and shoulders.,/msn-workout/Strength/S_178-A3.jpg,/msn-workout/Strength/S_178-B3.jpg
BARBELL_BULGARIAN_SPLIT_SQUAT,LUNGE,Barbell Bulgarian Split Squat,1,"Quads, Glutes",,,https://connect.garmin.com/modern/exercises/LUNGE/BARBELL_BULGARIAN_SPLIT_SQUAT,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Intermediate,"Barbell, Bench",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,The barbell Bulgarian split squat is a challenging single-leg strength exercise for the lower body with an emphasis on the quads and hamstrings. The exercise also improves balance and stability. The Bulgarian split squat is a great squat alternative for people who have lower back problems with they perform barbell squats.,/msn-workout/Strength/S_090-A3.jpg,/msn-workout/Strength/S_090-B3.jpg
BARBELL_SIDE_LUNGE,LUNGE,Barbell Side Lunge,1,"Glutes, Hamstrings",,,https://connect.garmin.com/modern/exercises/LUNGE/BARBELL_SIDE_LUNGE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Intermediate,Barbell,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,The barbell side lunge strengthens the legs while also engaging the core. Stepping to the side increases activity of the inner thigh and helps increase balance and stability on both sides.,/msn-workout/Strength/S_104-A3.jpg,/msn-workout/Strength/S_104-B3.jpg
DUMBBELL_REVERSE_LUNGE,LUNGE,Dumbbell Reverse Lunge,1,"Quads, Glutes",,,https://connect.garmin.com/modern/exercises/LUNGE/DUMBBELL_REVERSE_LUNGE,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Advanced,Dumbbells,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,"The dumbbell reverse lunge is a single-leg strength exercise that targets the glutes, hamstrings, and quads. The exercise also improves stability and balance on both sides of the body.",/msn-workout/Strength/S_186-A3.jpg,/msn-workout/Strength/S_186-B3.jpg
LOW_LUNGE_WITH_ISOMETRIC_ADDUCTION,LUNGE,Low Lunge With Isometric Adduction,1,"Quads, Glutes",,,https://connect.garmin.com/modern/exercises/LUNGE/LOW_LUNGE_WITH_ISOMETRIC_ADDUCTION,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Intermediate,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mobility, Flexibility",The low lunge with isometric adduction strengthens the inner thighs while increasing hip mobility and functionality.,/msn-workout/Strength/S_028-A3.jpg,/msn-workout/Strength/S_028-B3.jpg
LUNGE,LUNGE,Lunge,1,"Hamstrings, Glutes, Calves",,,https://connect.garmin.com/modern/exercises/LUNGE/LUNGE,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Advanced,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,The Standard Lunge Is A Foundation Bodyweight Exercise Used To Strengthen The Muscles Of The Lower Extremities.,/msn-workout/Strength/S_029-A3.jpg,/msn-workout/Strength/S_029-B3.jpg
LUNGE_WITH_ARM_REACH,LUNGE,Lunge With Arm Reach,1,"Quads, Glutes, Abs",,,https://connect.garmin.com/modern/exercises/LUNGE/LUNGE_WITH_ARM_REACH,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beginner,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mobility, Flexibility","This exercise is a body-weight exercise used to increase mobility, flexibility, and strength throughout the hip and leg region.",/msn-workout/Strength/S_030-A3.jpg,/msn-workout/Strength/S_030-D3.jpg
OVERHEAD_DUMBBELL_LUNGE,LUNGE,Overhead Dumbbell Lunge,1,"Legs, Abs, Delts, Glutes, Total Body",,,https://connect.garmin.com/modern/exercises/LUNGE/OVERHEAD_DUMBBELL_LUNGE,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Intermediate,Dumbbells,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,"The overhead dumbbell lunge increase strength and stability in the shoulder, core, and lower body region. It's a functional, full body exercise that will help in all areas of physical performance.",/msn-workout/Strength/S_195-A4.jpg,/msn-workout/Strength/S_195-B4.jpg
OVERHEAD_DUMBBELL_SPLIT_SQUAT,LUNGE,Overhead Dumbbell Split Squat,1,"Legs, Abs, Delts, Total Body",,,https://connect.garmin.com/modern/exercises/LUNGE/OVERHEAD_DUMBBELL_SPLIT_SQUAT,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Intermediate,Dumbbells,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,"The overhead dumbbell split squat helps increase strength and stability in the shoulder, core, and lower body. It's a functional, full body exercise that will help in all areas of physical performance.",/msn-workout/Strength/S_196-A4.jpg,/msn-workout/Strength/S_196-B4.jpg
REVERSE_SLIDING_LUNGE,LUNGE,Reverse Sliding Lunge,1,"Glutes, Hamstrings, Abs, Hips",,,https://connect.garmin.com/modern/exercises/LUNGE/REVERSE_SLIDING_LUNGE,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Beginner,Sliding Discs,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Strength,The reverse sliding lunge improves strength and endurance throughout the lower body while increasing hip flexibility and mobility. This exercise builds stability in the core and hip flexors throughout the range of motion.,/msn-workout/Strength/S_256-A3.jpg,/msn-workout/Strength/S_256-B3.jpg
RUNNERS_LUNGE_TO_BALANCE,LUNGE,Runners Lunge To Balance,1,"Hamstrings, Glutes",,,https://connect.garmin.com/modern/exercises/LUNGE/RUNNERS_LUNGE_TO_BALANCE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Intermediate,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Strength, Balance","The runner's lunge to balance is a strength and conditioning exercise. It helps improve hip mobility, stability, overall function of the lower body, and emphasizes building strength in the backs of the legs.",/msn-workout/Strength/S_025-A3.jpg,/msn-workout/Strength/S_025-B3.jpg
SHIFTING_SIDE_LUNGE,LUNGE,Shifting Side Lunge,1,"Glutes, Hamstrings, Abs",,,https://connect.garmin.com/modern/exercises/LUNGE/SHIFTING_SIDE_LUNGE,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Intermediate,Dumbbells,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,"This dynamic multi-joint exercise targets the lower body, while increasing hip mobility and core stability.",/msn-workout/Strength/S_179-A1.jpg,/msn-workout/Strength/S_179-B1.jpg
SIDE_TO_SIDE_LUNGE_CHOPS,LUNGE,Side To Side Lunge Chops,1,"Quads, Glutes",,,https://connect.garmin.com/modern/exercises/LUNGE/SIDE_TO_SIDE_LUNGE_CHOPS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beginner,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,"Side-to-side lunge chops are a total-body exercise that strengthens the inner thighs, quads, hamstrings, and glutes while engaging the core.",/msn-workout/Strength/S_021-A4.jpg,/msn-workout/Strength/S_021-B4.jpg
WALKING_LUNGE,LUNGE,Walking Lunge,1,"Calves, Glutes, Hips",,,https://connect.garmin.com/modern/exercises/LUNGE/WALKING_LUNGE,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Beginner,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,"This exercise targets the thighs and hips, while increasing balance and stability throughout your lower body.",/msn-workout/Strength/S_043-A3.jpg,/msn-workout/Strength/S_043-B3.jpg
CROSS_BODY_MOUNTAIN_CLIMBER,PLANK,Cross Body Mountain Climber,1,"Abs, Hips, Chest, Shoulders, Triceps, Total Body",,,https://connect.garmin.com/modern/exercises/PLANK/CROSS_BODY_MOUNTAIN_CLIMBER,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Intermediate,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,"The cross-body mountain climber is a core strengthening exercise that targets the entire abdominal region. The cross-body movement more actively engages the obliques and hip flexors. The exercise also improves upper body strength and stability in the chest, shoulders, and triceps.",/msn-workout/Strength/S_004-A1.jpg,/msn-workout/Strength/S_004-B1.jpg
ELEVATOR_ABS,PLANK,Elevator Abs,1,"Abs, Shoulders, Back",,,https://connect.garmin.com/modern/exercises/PLANK/ELEVATOR_ABS,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Intermediate,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,"This exercise is a unique core-strengthening exercise that targets your abs and obliques, while increasing mobility in the shoulder and upper back regions.",/msn-workout/Strength/S_005-B1.jpg,/msn-workout/Strength/S_005-C1.jpg
MOUNTAIN_CLIMBER,PLANK,Mountain Climber,1,Abs,,,https://connect.garmin.com/modern/exercises/PLANK/MOUNTAIN_CLIMBER,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Intermediate,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,The mountain climber is a dynamic exercise that increases core strength and stability through repeated lower body motion while the upper body works to stabilize the rest of the body. The movement may also be used for improving cardiovascular endurance.,/msn-workout/Strength/S_024-A1.jpg,/msn-workout/Strength/S_024-B1.jpg
MOUNTAIN_CLIMBER_ON_SLIDING_DISCS,PLANK,Mountain Climber On Sliding Discs,1,"Delts, Quads, Triceps, Pecs, Abs, Hips, Upper Back",,,https://connect.garmin.com/modern/exercises/PLANK/MOUNTAIN_CLIMBER_ON_SLIDING_DISCS,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Intermediate,Sliding Discs,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Mobility, Cardio","Mountain climbers on sliding discs are a dynamic core strengthening exercise that targets the entire abdominal region including the obliques. The exercise also improves strength in the chest, shoulders, and triceps. Performing the exercise at higher repetitions also improves cardiovascular endurance.",/msn-workout/Strength/S_255-A1.jpg,/msn-workout/Strength/S_255-B1.jpg
MOUNTAIN_CLIMBER_WITH_FEET_ON_BOSU_BALL,PLANK,Mountain Climber With Feet On Bosu Ball,1,"Abs, Shoulders",,,https://connect.garmin.com/modern/exercises/PLANK/MOUNTAIN_CLIMBER_WITH_FEET_ON_BOSU_BALL,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Intermediate,Swiss Ball,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Strength,The mountain climber with feet on Bosu ball builds strength and stability in the core and shoulders. This exercise also improves cardiovascular endurance. Performing the exercise on a Bosu ball increases the difficulty of the move.,/msn-workout/Strength/S_258-A1.jpg,/msn-workout/Strength/S_258-B1.jpg
PLANK,PLANK,Plank,1,"Abs, Glutes",,,https://connect.garmin.com/modern/exercises/PLANK/PLANK,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beginner,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,The plank is a basic bodyweight exercise that strengthens the core as well as the upper and lower body muscle groups. This isometric training exercise builds a full-body foundation while also improving joint stability.,/msn-workout/Strength/S_016-A2.jpg,/msn-workout/Strength/S_016-B2.jpg
PLANK_WITH_ARM_RAISE,PLANK,Plank With Arm Raise,1,"Abs, Shoulders, Back",,,https://connect.garmin.com/modern/exercises/PLANK/PLANK_WITH_ARM_RAISE,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Intermediate,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,The plank with arm raise is a multi-functional exercise that improves shoulder and spinal stability while developing strength in the core and lower back regions.,/msn-workout/Strength/S_017-A1.jpg,/msn-workout/Strength/S_017-B2.jpg
PLANK_WITH_OBLIQUE_CRUNCH,PLANK,Plank With Oblique Crunch,1,"Abs, Back",,,https://connect.garmin.com/modern/exercises/PLANK/PLANK_WITH_OBLIQUE_CRUNCH,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Intermediate,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,The plank with oblique crunch is a multi-functional exercise that improves core strength with an emphasis on the obliques. The exercise also develops stability throughout the lower back and spine.,/msn-workout/Strength/S_018-A1.jpg,/msn-workout/Strength/S_018-B1.jpg
SIDE_PLANK,PLANK,Side Plank,1,"Core, Legs, Back",,,https://connect.garmin.com/modern/exercises/PLANK/SIDE_PLANK,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,"This exercise builds strength by fighting against gravity, which adds and extra balance challenge.",/msn-workout/Strength/S_019-A3.jpg,/msn-workout/Strength/S_019-B2.jpg
SIDE_PLANK_AND_ROW,PLANK,Side Plank And Row,1,"Abs, Lower back, Biceps",,,https://connect.garmin.com/modern/exercises/PLANK/SIDE_PLANK_AND_ROW,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Intermediate,"Cable Machine, Cable Attachment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Strength,The side plank and row is a variation and progression of the side plank. This exercise increases strength and stability throughout the core and back region.,/msn-workout/Strength/S_141-A2.jpg,/msn-workout/Strength/S_141-A5.jpg
SIDE_PLANK_WITH_FEET_ON_BENCH,PLANK,Side Plank With Feet On Bench,1,"Shoulders, Abs",,,https://connect.garmin.com/modern/exercises/PLANK/SIDE_PLANK_WITH_FEET_ON_BENCH,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Intermediate,Box,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Strength,"The side plank with feet on bench is a progression from a normal side plank that targets the core, with an emphasis on the obliques. Performing with feet elevated also increases the resistance on the shoulders and triceps.",/msn-workout/Strength/S_270-A2.jpg,/msn-workout/Strength/S_270-B1.jpg
WEIGHTED_PLANK,PLANK,Weighted Plank,1,"Abs, Delts, Chest, Triceps",,,https://connect.garmin.com/modern/exercises/PLANK/WEIGHTED_PLANK,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Advanced,Weight Plates,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Strength,"The weighted plank is a more difficult progression of the bodyweight plank by adding a weight plate. This exercise will increase strength and stability throughout the core, chest, shoulders, and triceps.",/msn-workout/Strength/S_264-A1.jpg,/msn-workout/Strength/S_264-B2.jpg
_45_DEGREE_PLANK,PLANK,45 Degree Plank,1,"Abs, Back, Hips",,,https://connect.garmin.com/modern/exercises/PLANK/_45_DEGREE_PLANK,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Beginner,Bench,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strength,The 45-degree plank is a core-strengthening exercise that targets the entire core as well as the upper body. The 45-degree angle enables beginners to progressively adapt to the demand placed on the core before performing a standard plank.,/msn-workout/Strength/S_082-B1.jpg,/msn-workout/Strength/S_082-C1.jpg
ALTERNATING_JUMP_LUNGE,PLYO,Alternating Jump Lunge,1,"Quads, Glutes, Abs",,,https://connect.garmin.com/modern/exercises/PLYO/ALTERNATING_JUMP_LUNGE,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Advanced,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power, Strength",The jump lunge helps increase explosive power in the lower body. This unilateral exercise also improves stability and balance throughout the body.,/msn-workout/Strength/S_001-A3.jpg,/msn-workout/Strength/S_001-B3.jpg
